766,19999,52133,53381
766,140132,69225,85889
766,1971,128032,12758
766,112760,97217,20409
766,103301,103289,22260
766,32599,63236,13783
766,79091,39202,59295
766,110323,60781,90568
766,76443,20458,38237
766,91685,70169,30813
766,26736,26722,47669
766,32798,114731,13940
766,10628,36369,117393
766,79949,107144,9468
766,59054,72032,121214
766,137767,38833,132979
766,90696,46499,91771
766,90687,3278,14197
766,97506,120889,125394
766,1014,50754,106521
766,134518,63541,87513
766,108713,7736,124538
766,36592,60187,4393
766,136994,26552,118964
766,88759,59675,132477
766,60670,80824,37087
766,1690,134912,132342
3065,78267,17227,39068
3065,73436,44760,102960
3065,78343,21425,44604
3065,107898,35081,79269
3065,45906,78265,73644
3065,47018,55630,64534
3065,77525,73437,90187
3065,54005,27408,81348
3065,141541,105736,9313
3065,117544,115406,80362
3065,10959,38886,2617
3065,77225,104291,126634
3065,82582,80463,68645
3065,113746,46103,128600
3065,135555,77364,13744
3065,101684,114360,7203
3065,6726,96503,52543
3065,119164,16209,61968
3065,92269,118268,49477
3065,28518,53800,19134
3065,86595,16383,77364
3065,26283,62606,81383
3065,3507,51726,74596
3065,77525,51726,33569
3065,50702,45614,12803
3065,9147,112928,49443
3065,73308,45614,78416
3065,135747,121298,65339
3065,79575,36781,75822
3065,120700,14568,120349
3065,651,6628,31153
3065,47073,67731,38796
3065,68896,4614,30697
3065,90778,28780,99743
3065,84853,120227,77523
3065,96981,31329,52767
3065,91470,101331,140014
3065,52085,102515,17953
3065,101473,55487,80113
3065,120640,31240,129403
3065,25078,36781,90560
3065,19214,95861,88512
3065,43415,128938,892
3065,140547,137617,16444
3065,22177,94251,65805
3065,44947,128938,135857
3065,13563,141511,52106
3065,35549,44882,53148
3065,115322,15876,46341
3065,132003,110598,134314
3065,71000,67107,11781
3065,109581,4614,104359
3065,67697,62606,134492
3065,32593,3236,82523
3065,65221,113753,15758
3065,73797,67107,93265
3065,30748,92983,24907
3065,50883,91034,3318
3065,141541,92995,108365
3065,51698,15076,49775
3065,731,28233,22485
3065,7027,121454,86855
3065,30900,112106,140898
3065,131989,129456,23835
3065,47518,121107,115354
3065,25412,90141,26466
3065,90088,129456,116399
3065,86372,135706,135735
3065,51675,93002,10585
3065,74273,33762,45037
3065,90939,67107,82522
3065,41029,104793,129689
3065,86372,51726,11561
3065,21939,89998,133603
3065,7562,9244,92776
3065,111069,54098,4326
3065,84327,40009,140505
3065,55699,12047,47163
3065,9614,21425,94483
3065,59869,91034,8733
3065,86038,118268,40473
3065,120593,121298,7781
3065,45560,125831,2062
3065,79831,77414,63998
3065,15516,15076,18695
3065,30737,89593,49356
3065,64945,55901,142273
3065,37853,38878,4813
3065,60866,25495,71189
3065,67539,77414,3516
3065,8749,91163,101382
3065,90574,92983,97631
3065,125938,54485,76684
3065,30747,126459,57424
3065,124708,77818,70686
3065,67478,16383,19340
3065,94289,129375,51053
3065,20459,71727,392
3065,8859,121233,20867
3065,43276,17227,12669
3065,66512,71727,10230
3065,128798,139909,90527
3065,90579,53133,88331
3065,41029,109169,43067
3065,56563,16383,77576
605,29555,119566,131772
605,120584,85463,118636
605,77917,35157,130954
605,119897,5502,39326
605,113974,103938,129829
605,31286,20947,102875
605,31600,126606,142136
605,66907,25889,74166
605,108106,136971,69931
605,43170,101275,111302
605,55739,16116,58967
605,36164,19253,101532
605,43191,55346,37134
605,46359,23333,134103
605,71572,59803,129958
605,121772,38684,105361
605,56456,37589,141931
605,134593,138737,107934
605,102059,90254,128993
605,72974,9749,57416
605,40038,64522,99932
605,87111,98422,18299
605,11731,101911,38431
605,58825,101275,24859
605,72994,130276,108400
605,24080,22161,125838
605,82247,120032,41796
605,82089,60537,15280
605,126529,126606,126642
605,123632,42236,36523
605,111239,126606,119608
605,138198,55814,39051
605,11857,122513,44084
605,86651,131651,8027
605,89700,102851,118273
605,36061,19018,96909
605,72574,33065,74904
605,84278,63264,106679
605,139719,49467,3393
605,112508,38534,104176
605,132331,73577,116254
605,65613,2822,21642
605,57781,137308,62672
605,36550,87666,78294
605,102848,701,67512
605,40580,58498,72105
605,886,87750,112286
605,20741,115885,39298
605,49725,133700,105557
605,68437,121049,113045
605,46689,48367,81164
605,127979,140421,103427
605,22801,39857,50871
605,7530,27846,3277
605,130799,124193,81568
605,4727,31254,26154
605,37528,34358,74598
605,60490,96654,23096
605,62480,12282,107099
605,75662,63872,29094
605,45412,119329,135943
605,54818,39065,10692
605,138326,96242,107782
605,20620,14120,71507
605,6290,4086,123090
605,41125,73240,31154
605,77982,139959,81528
605,107876,140959,49925
605,17874,13590,91415
605,12435,13906,84448
605,50676,5618,138726
605,106404,96234,81457
605,90207,6556,135194
605,16788,25710,108231
605,125541,128807,20856
605,81567,99356,78428
605,12399,13664,32524
605,115889,110812,24960
605,36678,6459,97791
605,127783,22009,97769
605,108890,96990,89734
605,45270,45562,69281
605,120672,33946,130800
605,57324,116411,66898
605,2292,60099,114513
605,75549,70489,117304
605,37624,60099,65969
605,127101,69004,40778
605,45456,6700,95979
605,58391,64123,137992
605,37588,80424,33019
605,58872,111589,122933
605,29021,132342,55245
605,60235,38883,89819
605,91711,17704,91280
605,93741,63264,18487
605,99119,61995,42414
605,22427,115500,16934
605,110670,80767,36141
605,55795,107843,39334
605,118631,78636,10872
605,54751,8506,94713
605,4876,115370,69702
605,22385,112045,58133
605,46359,15368,139718
605,37528,115880,20753
605,117682,115612,104536
605,55810,60444,78466
605,136782,120215,139519
605,123425,87084,39819
605,114093,58897,62957
605,37119,112045,115754
605,94476,19018,129386
605,10583,111948,88598
605,66513,19253,49567
605,88854,16114,108985
605,20741,8484,95980
605,123340,135656,123077
605,31217,119854,131758
605,112554,116411,73751
605,138475,26653,137025
605,47629,40832,132634
605,33116,11991,46232
605,48922,134502,83086
605,134650,25889,69759
605,94238,20552,62346
605,129813,139949,14526
605,103352,25731,89727
605,46121,63267,58703
605,16537,38677,85541
605,118047,131047,54616
605,61174,28856,19093
605,135349,61708,22348
605,29657,81362,12430
605,20741,6130,69456
605,103154,58118,59395
605,72482,38257,131300
605,80849,63264,80638
605,22427,20947,46695
605,89232,113035,48847
605,104607,103243,104906
605,79647,140959,50857
605,124245,19145,133338
605,61642,127787,3612
605,31600,31051,24432
605,58913,92103,142728
605,59024,10668,29169
605,70038,69335,48297
605,78663,14469,70862
605,131043,11944,103171
605,32490,128807,113854
605,66907,79164,96782
605,12187,58498,30193
605,31071,22552,142181
605,58848,56359,96629
605,3544,111589,134175
605,137860,84152,134512
605,127702,117674,89685
605,117721,24857,95625
605,22169,128807,94141
605,103353,17028,56504
605,97236,162,97893
605,43627,120215,51668
605,4382,77545,52070
605,56442,123558,44613
605,188,110812,119241
605,13325,71671,140347
605,16454,84433,21780
605,104503,70489,71996
605,54330,24457,77388
605,86662,14237,107274
605,46549,27374,130056
605,23705,57598,28320
605,31220,109497,59879
605,95316,73639,65100
605,39085,96232,87346
605,123813,44861,33165
605,135342,64189,25175
605,82247,130276,57047
605,130708,59724,35988
605,98137,107497,4511
605,17209,115491,88359
605,27450,42170,110217
605,86415,119813,98077
605,30570,9305,43016
605,68050,128188,106175
605,41119,81362,118883
605,47659,75949,40560
605,22317,33934,134280
605,13787,55346,83790
605,69593,63872,6057
605,60209,24281,123401
605,114084,58737,38865
605,48643,130154,83176
605,122021,40608,58593
605,13787,23333,84970
605,16788,133382,100211
605,59174,6459,90150
605,59786,44789,55789
605,29558,59459,115181
605,23174,109497,138847
605,53459,48282,25590
605,122560,13826,84961
605,718,6393,127623
605,17512,28257,111985
605,90137,103521,82571
605,27912,58737,14134
605,32489,128807,16158
605,113882,117865,13570
605,22317,19145,93472
605,4126,50891,115509
605,132480,113912,15463
605,43202,131138,61453
605,102849,7435,107381
605,26716,87213,137883
605,29480,103938,36095
605,65613,128188,89236
605,107435,3712,70352
605,138541,33369,23497
605,64211,68452,122880
605,120161,119854,120333
605,122234,27846,96329
605,26372,4083,79649
605,38737,130000,120950
605,45428,6700,67550
605,108764,63816,104796
605,86885,38257,72711
605,30775,18750,101017
605,82378,31051,25391
605,129822,20993,2479
605,94451,93389,109706
605,38477,25570,118127
605,60224,33434,110715
605,88346,103521,35030
605,49641,17704,113206
605,32445,133700,91135
605,58784,31254,68727
605,40056,48243,95635
605,19328,34295,28570
605,21176,137143,118383
605,28614,57050,19634
605,48669,62196,39304
605,32058,3864,86089
605,108163,11236,127097
605,140603,9205,133148
605,96419,103521,57885
605,57781,95699,111964
605,80235,47988,63288
605,63002,45553,140056
605,112554,96234,21294
605,77397,78636,14643
605,293,8506,79897
605,63615,1135,35655
605,58572,13906,124979
605,138550,9103,20800
605,96598,50600,124535
605,15898,100968,90227
605,5772,133382,100628
605,136008,43222,104335
605,26953,124066,119018
605,108824,118853,1646
605,19529,110209,87921
2153,97432,43911,23857
2153,1521,66900,87376
2153,4014,101649,28753
2153,75517,3906,20415
2153,80974,102793,43468
2153,39988,129011,89666
2153,5231,48310,38871
2153,49794,28218,29264
2153,116191,8370,14478
2153,101312,40366,79577
2153,137160,32652,137598
2153,61948,43911,86139
2153,109024,33686,46258
2153,114107,68428,81325
2153,27577,70892,59382
2153,46968,40849,10653
2153,116050,113662,68119
2153,134445,12347,54440
2153,67339,67588,13231
2153,11403,133859,22548
2153,97971,56800,88147
2153,84439,88181,111135
2153,128028,32652,21125
2153,108484,28015,124703
2153,118160,37227,75104
2153,69486,8564,76674
2153,122896,25827,93798
2153,18949,129303,9749
2153,99707,38958,123995
2153,130792,5711,24633
2153,111821,2387,117166
2153,6860,76025,50571
2153,30733,33863,53610
2153,124333,119543,82841
2153,59502,78383,94444
2153,77605,81331,83202
2153,132857,61846,95691
2153,16921,32128,17559
2153,36588,128948,3573
2153,126226,103522,105498
2153,121129,20552,16819
2153,37947,94619,140453
2153,74736,102793,108401
2153,11105,20635,103265
2153,121920,126618,122367
2153,114736,132398,99647
2153,127402,72770,137405
2153,55667,82908,46002
2153,104189,129303,127638
2153,31611,41872,129752
2153,23598,20552,136598
2153,134582,41963,7258
2153,96069,96632,141328
2153,85420,108894,4256
2153,43137,13064,36612
2153,45699,35880,85440
2153,131026,20067,100485
2153,82259,107776,9327
2153,34583,141235,127342
2153,46,34189,73855
2153,86967,31546,121492
2153,2553,72770,95230
2153,62448,69997,85892
2153,59015,79583,136792
2153,103416,17768,37485
2153,120967,99788,113274
2153,55942,2143,69226
2153,94528,37983,84281
2153,78800,28806,38085
2153,453,32128,118410
2153,77878,114940,121858
2153,66694,117637,17074
2153,16860,126048,40383
2153,4272,108155,133117
2153,83679,88972,7026
2153,98169,100076,14868
2153,13527,130785,75434
2153,20338,107783,116455
2153,77998,48310,41984
2153,81098,70563,104644
2153,123972,93192,66384
2153,140085,41446,92910
2153,109501,119814,6232
2153,95046,49875,131500
2153,26599,19206,17344
2153,81735,17542,102012
2153,98917,39186,93621
2153,11375,33259,114854
2153,11,50650,140611
2153,114485,32128,113443
2153,96069,26206,1702
2153,44129,137430,89793
2153,16918,132919,96671
2153,23880,70551,9933
2153,90347,55078,20231
2153,108484,39176,17838
2153,26599,59183,70942
2153,101659,94697,137516
2153,57937,84758,38621
2153,73920,126618,99337
2153,27347,43472,102634
2153,1969,13064,106594
2153,75517,139954,121348
2153,60157,49476,109642
2153,64037,129102,108475
2153,47770,83548,38012
2153,64128,133114,82488
2153,20367,101039,9929
2153,94289,62520,26016
2153,53118,2673,101390
2153,102471,79649,29819
2153,141277,38958,138819
2153,14231,96632,119445
2153,86897,20552,89870
2153,137399,108850,63886
2153,87944,65714,76352
2153,77512,114197,131778
2153,18772,106956,84504
2153,10805,50946,101948
2153,51192,70892,6657
2153,69706,20544,5516
2153,4694,122906,128820
2153,72376,113747,114132
2153,66538,16016,97928
2153,131751,30818,61123
2153,35468,77356,54327
2153,110277,76025,115031
2153,68507,125761,28049
2153,28055,46959,78822
2153,24413,46956,24105
2153,53174,29688,135797
2153,78463,130987,7519
2153,62443,116662,136390
2153,56877,48486,106937
2153,84890,140374,67365
2153,11519,20552,94156
2153,138461,9291,73690
2153,141944,110445,104112
2153,61029,38958,24988
2153,58032,114912,19593
2153,76210,13064,22260
2153,9020,94619,29334
2153,120853,2531,36826
2153,91454,139076,51857
2153,33327,48188,56743
2153,44216,119548,137381
2153,5147,134102,6627
2153,26599,100076,11084
2153,59850,76310,128468
2153,120128,140374,61109
2153,140569,116450,22376
2153,49246,48629,72113
2153,104833,98756,108298
2153,15273,68016,11104
2153,13527,78383,80480
2153,38976,72770,127906
2153,45718,20544,141686
2153,95534,32128,55405
2153,7229,35880,106127
2153,108484,141735,47008
2153,51245,27186,49059
2153,3187,34189,118783
2153,20652,74323,140445
2153,140569,40078,32663
2153,99347,12163,48409
2153,120703,141692,107258
2153,131154,102534,128362
2153,26400,28037,133703
2153,59714,15709,111902
2153,136209,129278,87468
2153,105191,20066,60854
2153,21365,47303,56932
2153,68760,110730,39268
2153,1880,137126,68496
2153,129791,50650,25293
2153,115428,48739,116498
2153,35863,15241,73214
2153,70559,136238,127376
2153,20338,37983,45825
2153,54897,24286,82308
2153,78310,134102,134513
2153,140380,22594,89836
2153,118269,2531,93769
2153,115809,38907,32702
2153,95147,67980,89003
2153,107097,119754,72801
2153,40173,62044,93187
2153,59015,88228,121777
2153,119914,141042,98477
2153,124996,39602,29281
2153,73100,13064,11125
2153,84556,72770,9737
2153,12046,72770,121503
2153,19024,135929,48187
2153,25096,35641,34223
2153,9938,16114,117162
2153,136993,5031,94066
2153,131660,98435,140266
2153,48013,132398,14593
2153,30214,32128,107770
2153,36372,78325,39189
2153,64492,97637,92426
2153,21693,24356,104342
2153,57550,83289,78760
2153,46105,107776,127718
2153,81089,139265,34830
2153,37486,108473,32303
2153,78753,56281,32753
2153,38581,131655,76897
2153,135771,3518,48786
2153,51433,97011,1268
2153,46261,6647,70379
2153,36715,107776,56725
2153,67878,106286,19661
2153,132391,40078,105528
2153,95801,137679,121985
2153,127124,6889,83100
2153,69572,2659,27172
2153,68644,131882,102072
2153,124224,35584,109175
2153,95457,33241,76410
2153,135487,41446,127445
2153,109024,13064,12402
2153,95546,14563,112885
2153,109975,84965,112675
2153,65209,70892,8305
2153,83585,137679,7698
2153,117473,12164,89808
2153,76909,121595,97323
2153,81793,2387,85469
2153,57538,117637,134055
2153,80343,19012,37380
2153,7792,14089,88897
2153,43927,100077,38864
2153,7595,40849,67656
2153,141160,48310,14382
2153,59616,123557,76900
2153,11889,63456,45847
2153,94475,134102,100913
2153,58332,44770,38226
2153,59127,32128,10267
2153,89254,68030,30440
2153,25539,135475,136186
2153,2749,13914,131801
2153,55667,85785,87757
2153,11519,96632,95667
2153,123047,27186,55347
2153,80776,2659,64404
2153,3812,3858,7287
2153,35716,65664,104929
2153,45181,130785,118402
2153,65904,122869,103777
2153,88026,28821,6547
2153,37762,127036,5671
2153,96597,121595,75643
2153,133015,10739,15917
2153,127124,5711,69954
2153,101314,72185,126926
2153,54296,87464,112510
2153,28307,27592,48603
2153,136492,46103,2225
2153,127156,141042,63621
2153,56201,112115,57592
2153,109141,139076,47647
2153,18523,101133,123382
2153,4218,26206,68620
2153,104437,10408,86859
2153,129588,74323,103693
2153,53616,108850,7537
2153,104438,54943,56033
2153,134832,29970,79096
2153,96159,92995,8054
2153,20338,20544,29771
2153,66285,40078,133438
2153,77157,94050,20154
2153,49490,142506,134753
2153,128486,116662,38789
2153,123972,78595,84682
2153,19581,48050,21501
2153,102825,40078,69494
2153,121101,70989,105180
2153,104348,110794,90344
2153,102475,106616,41388
2153,94328,142596,129005
2153,56141,13064,101300
2153,37776,133585,34267
2153,24753,71743,33549
2153,134438,22594,83876
2153,66918,118974,6355
2153,46897,130782,97363
2153,117683,112772,5238
2153,48,26006,105564
2153,91648,38907,82398
2153,96599,129102,30627
2153,26417,67656,62103
2153,121921,36771,27259
2153,85947,113744,53566
2153,96991,99373,99554
2153,127494,90683,102095
2153,62557,121595,10209
2153,72880,138626,27824
2153,54246,100076,54761
2153,38638,48690,111801
2153,4102,28036,93571
2153,25173,7645,134916
2153,121962,108473,83935
2153,116446,23333,6037
2153,94100,97001,47427
2153,57051,21481,133657
2153,120794,43911,89319
2153,120128,8370,142578
2153,124480,19547,65379
2153,11421,13064,124692
2153,102835,68428,3796
2153,5091,49476,17022
2153,46261,142609,101843
2153,117533,51726,17949
2153,137522,43911,119039
2153,20476,48310,123180
2153,10887,48695,86025
2153,102834,105998,46521
2153,81098,74204,31579
2153,99133,73418,108036
781,48704,129299,124214
781,116787,56826,27426
781,27189,36063,48227
781,6861,76604,7383
781,19214,53802,131251
781,13283,55487,85610
781,12425,31643,95203
781,59252,39341,126919
781,11436,6093,104541
781,117012,34665,70499
781,59845,45569,19247
781,126210,83880,11186
781,131509,133150,29903
781,116882,83866,26195
781,137443,6717,103771
781,49377,36079,14663
781,73983,34665,78340
781,9472,6093,66064
781,109089,11099,91034
781,70776,67514,53090
781,102560,97004,60611
781,104060,88557,103136
781,61029,36318,115413
781,77084,36318,130618
781,34593,70600,132813
781,564,87037,13681
781,67547,9370,37863
781,106892,25975,41002
781,24652,80016,83048
781,121388,95675,126985
781,52513,142613,78809
781,34498,27473,70087
781,28791,17542,60019
781,79530,116443,137355
781,26582,8370,115952
781,56835,56829,24524
781,87772,17735,21144
781,80948,86496,29046
781,141161,5661,5644
781,19263,2598,28209
781,85935,69702,136052
781,45261,2598,110728
781,93588,96601,62422
781,12943,142499,21530
781,31554,23566,33947
781,116965,88457,135648
781,118145,113582,109042
781,2272,132526,60482
781,80985,56816,102441
781,66278,117299,57541
781,50842,79008,112498
781,85647,69718,132836
781,118420,102589,102906
781,135506,27745,78006
781,45346,15584,93282
781,109463,107774,48353
781,88160,95640,131145
781,80512,47226,119779
781,102560,9370,9182
781,40618,44506,39875
781,77756,96622,8171
781,95178,107774,140452
781,41229,45583,53506
781,101009,122384,126356
781,48633,37807,69925
781,129037,48045,36406
781,6959,82760,54769
781,124187,140558,69885
781,27839,28103,31333
781,67805,125482,132618
781,133648,19135,70307
781,47120,9492,11220
781,20475,124193,32820
781,127901,36115,91760
781,85910,49303,2601
781,39106,83099,43758
781,81179,13006,23185
781,51012,92814,28379
781,80140,108110,121281
781,102940,48607,108401
781,117569,77586,65169
781,109621,140454,20908
781,7282,48722,55588
781,52087,119222,84099
781,38696,82760,48146
781,56832,68708,105002
781,114107,114191,111191
781,32837,68708,138216
781,28020,6714,47426
781,5549,35364,46455
781,129672,55487,36927
781,43876,138710,32959
781,139415,138710,70518
781,67800,50818,9213
781,133648,142593,17613
781,112350,48992,121359
781,49924,13761,100618
781,27422,26433,31414
781,24107,50035,115437
781,41041,33755,10764
781,63861,129299,107822
781,9227,68708,58877
781,95542,73482,140507
781,100546,130361,11773
781,89033,56124,59163
781,115113,78491,93971
781,126038,92813,101422
781,12884,14583,37589
781,27553,27473,114661
781,27489,27452,132886
781,19855,45368,98226
781,66963,121214,75814
781,28140,78188,6255
781,29255,113582,5683
781,31605,34809,30512
781,96613,8407,115354
781,75331,142499,42895
781,41534,13182,123396
781,11417,7220,82331
781,30156,86012,52326
781,31602,17735,37485
781,41041,72902,5263
781,121101,50818,52227
781,82683,40059,83974
781,73698,16230,132731
781,135147,103395,140305
781,132365,129848,37943
781,43961,88530,55150
781,25979,48992,26052
781,81168,96601,46613
781,87221,113361,134718
781,135302,67544,33459
781,126299,137439,14749
781,43280,56124,82367
781,31635,36939,49821
781,42475,79797,136749
781,48702,97002,21708
781,85263,40847,80463
781,116867,40778,100233
781,92639,6850,58481
781,115597,63204,85439
781,4132,47784,62420
781,23788,28061,43701
781,30766,104793,125602
781,99846,92819,120393
781,43431,60241,47647
781,88526,88051,60574
781,121388,40059,110898
781,30146,39276,81468
781,57040,117299,104727
781,125451,2598,10560
781,121322,1640,33521
781,62643,37815,129568
781,84101,130671,129401
781,122843,15165,85164
781,135300,120784,103648
781,67547,97004,32459
781,43790,140889,136380
781,141384,31642,141249
781,120075,48364,115273
781,31620,107674,130166
781,18794,74930,33884
781,73033,130782,88459
781,120073,92782,55423
781,77756,80944,4133
781,60536,38776,91363
781,98746,33790,26558
781,1970,24051,122988
781,11453,36939,96002
781,93374,103395,63267
781,94115,129882,123697
781,131510,117448,112588
781,52293,76604,92463
781,41500,41520,11884
781,8405,6717,54100
781,138639,107151,62015
781,101075,31342,59392
781,45352,76529,83743
781,11658,132526,80989
781,10681,45991,111738
781,141141,122384,22943
781,31178,92783,85413
781,18259,7048,27498
781,36264,64406,13805
781,45352,97004,5078
781,67660,67514,107663
781,45923,126174,14961
781,45981,45991,101795
781,79040,76588,99806
781,67679,66856,113769
781,73889,113202,12093
781,102560,76529,74971
781,24891,20756,127628
781,56840,120782,5907
781,7168,3954,110132
781,27597,76604,17
781,136193,116443,47949
781,76596,130782,74054
781,53486,38940,100627
781,59410,116715,3396
781,69703,49303,86814
781,6839,42681,39848
781,70775,67550,7403
781,33579,92814,72920
781,8645,124275,134787
781,92227,67498,71830
781,119005,65329,130367
781,54837,80944,21005
781,94058,97005,89002
781,70775,67377,31124
781,81198,17020,104424
781,7148,48684,587
781,42039,50818,70280
781,115809,69702,28819
781,61948,58508,37472
781,73696,48607,137609
781,40843,127236,96614
781,67547,76529,10870
781,142157,7048,13477
781,113866,39341,97476
781,7364,61103,59069
781,6207,98749,62045
781,23912,47784,26905
781,138540,35620,108765
781,27584,96601,37723
781,102416,112469,39318
781,10768,29013,130784
781,98214,91440,31349
781,80605,36120,114958
781,28389,135475,96155
781,22684,68708,71149
781,96069,60782,29031
781,33770,84943,39080
1306,131134,136510,32543
1306,5564,96890,4305
1306,39503,40532,17573
1306,614,44099,133218
1306,63322,83801,105560
1306,20399,91973,35115
1306,98418,120410,136358
1306,32058,120164,6128
1306,48538,129725,42820
1306,70617,3446,73415
1306,6289,90736,59675
1306,89229,118094,125218
1306,138995,83801,108989
1306,33964,83801,107266
1306,121520,141393,79177
1306,101284,129725,82380
1306,42722,61436,114523
1306,25228,83029,25285
1306,48538,6261,102061
1306,138995,129725,139749
1306,132010,139545,16512
1306,8848,9131,6927
1306,102673,16744,73547
1306,63570,24427,57088
1306,57783,138847,133859
1306,48538,132804,59945
1306,40784,19527,84066
1306,28836,76900,82045
1306,28702,28726,131086
1306,99796,61436,116480
1306,18870,134891,110470
1306,43903,24427,35428
1306,102297,106838,126688
1306,63364,113618,109360
1306,121936,29814,30409
1306,27894,99068,57674
1306,33964,129725,98689
1306,140805,110210,124013
1306,48692,71816,61751
1306,54989,123229,21978
1306,98738,31967,20156
1306,5592,123229,14527
1306,31971,1302,81135
1306,100914,140150,56843
1306,70045,129725,44723
1306,115038,61485,65733
1306,27434,121104,87443
1306,37528,26445,99938
1306,139416,130618,129728
1306,118555,50941,119547
1306,70045,83801,19917
1306,101284,6261,123140
1306,21404,40408,141733
1306,41685,54632,36338
1306,136013,80480,24178
1306,10773,15607,21031
1306,91674,2990,92186
1306,39972,141797,40379
1306,101284,132804,108553
1306,35357,121104,134271
1306,41061,16104,30631
1306,41366,867,141563
1306,52890,23312,83551
1306,138995,16023,133657
1306,59335,115370,95033
1306,3737,138701,128867
1306,79477,141938,81128
1306,88601,90701,19834
1306,81087,126520,22438
1306,108792,110171,15165
1306,8992,76843,74333
1306,69846,35473,39176
1306,91193,78614,87438
1306,7192,1655,5167
1306,126509,76843,83878
1306,24873,10695,19147
1306,36444,127407,121233
1306,113928,39558,19637
1306,114563,114425,76531
1306,74675,139545,11549
1306,7910,17552,4845
1306,17556,22292,92942
1306,26986,21501,13475
1306,108788,56570,80795
1306,130859,32076,36402
1306,37045,42765,69340
1306,107923,4211,73681
1306,100217,114425,60664
1306,109756,66869,24970
1306,113115,16104,105221
1306,28702,102806,115010
1306,41898,38459,66437
1306,84338,29793,50209
1306,39512,114997,50353
1306,138884,85803,59140
1306,53892,110171,3840
1306,57558,34482,76915
1306,109730,131014,28848
1636,125775,90441,89586
1636,97941,65443,61901
1636,94480,129082,16866
1636,51055,52078,114598
1636,65414,85214,13036
1636,70439,78080,94089
